idEstado,idHojaVida,idHVPosgrado,intItemPosgrado,strAnioPosgrado,strCenEstudioPosgrado,strConcluidoPosgrado,strEgresadoPosgrado,strEsDoctor,strEsMaestro,strEspecialidadPosgrado,strTengoPosgrado,strUsuario,strComentario
1,137318,133598,1,,SAN ANTONIO ABAD DEL CUSCO,1,1,2,0,ESTUDIOS EN PROCESOS DE ELABORACIÒN DE TESIS,1,,,2021-03-14 14:20:15
1,136690,132971,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136698,132981,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136705,132998,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134652,131044,1,2013,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,1,1,0,1,MAGISTER EN ADMINISTRACION DE NEGOCIOS,1,,,2021-03-14 14:20:15
1,134655,131047,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134657,131048,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134658,131049,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134660,131050,1,2012,UNIVERSIDAD DE TARAPACA,1,1,0,1,MAGISTER EN DIRECCION Y GESTION DE EMPRESAS,1,,APROBADO CON DISTINCION,2021-03-14 14:20:15
1,134661,131052,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136020,132316,1,2017,UNIVERSIDAD PERUANA CAYETANO HEREDIA,1,1,1,0,MAGIASTER EN EDUCACION,1,,DOCTORA EN ADMINISTRACION DE LA EDUACION - UNIVERSIDAD CESAR VALLEJO,2021-03-14 14:20:15
1,136773,133059,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136038,132603,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135477,131774,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135514,131805,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135524,131815,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135534,131827,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135546,131840,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135566,131857,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134654,131046,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134856,131234,1,2017,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,1,1,0,1,MAESTRO EN DERECHO CIVIL,1,,,2021-03-14 14:20:15
1,134844,131222,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135484,131835,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135562,131856,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135569,131864,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135586,131877,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137131,133432,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137124,133426,1,,UNIVERSIDAD DEL PACIFICO,1,2,0,0,MASTER DE FINANZAS,1,,TESIS EN DESARROLLO PARA OBTENER EL GRADO DE MAESTRA,2021-03-14 14:20:15
1,137133,133435,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135522,131822,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135576,132353,1,,UNIVERSIDADA INCA GARCILAZO DE LA VEGA,1,1,0,2,MAGISTER EN DERECHO NOTARIAL Y REGISTRAL,1,,EN PROCESO DE TRAMITE PARA LA OBTENCION DEL GRADO DE MAGISTER EN DERECHO NOTARIAL Y REGISTRAL -ADJUNTA CONSTANCIA DE EGRESADA- Y ESTUDIOS CONCLUIDOS EN EL DOCTORADO EN DERECHO,2021-03-14 14:20:15
1,136082,132903,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135377,131712,1,,UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ,1,2,0,0,ESTUDIOS CONCLUIDOS DE MAESTRIA EN ADMINISTRACIÓN Y GERENCIA EDUCATIVA,1,,ESTUDIOS CONCLUIDOS DE MAESTRIA EN ADMINISTRACIÓN Y GERENCIA EDUCATIVA,2021-03-14 14:20:15
1,135501,131818,1,,UNIVERSIDAD NACIONAL DEL ALTIPLANO,1,1,0,2,"DIPLOMADO EN PREPARACIÓN,EVALUACIÓN Y GERENCIA DE PROYECTOS DE DESARROLLO Y PRODUCTIVOS DE INVERSIÓN PÚBLICA",1,,,2021-03-14 14:20:15
1,135844,132136,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136373,132672,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134235,131088,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134227,130666,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134707,131102,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134397,130796,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134507,131459,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136950,133271,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134211,131343,1,,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,1,1,0,2,MAESTRIA EN GESTION DE POLITICAS PUBLICAS,1,,,2021-03-14 14:20:15
1,134213,130676,1,2014,CENTRO DE ALTOS ESTUDIOS NACIONALES CAEN,1,1,0,1,MAESTRO EN GESTIÓN PÚBLICA CON MENCIÓN EN DEFENSA NACIONAL,1,,,2021-03-14 14:20:15
1,134247,130681,1,,UNIVERSIDAD PERUANA CAYETANO HEREDIA,1,1,0,2,DIPLOMADO EN GESTION PÚBLICA EN SALUD,1,,,2021-03-14 14:20:15
1,136367,132664,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134252,130685,1,2018,CENTRO DE ALTOS ESTUDIOS NACIONALES - CAEN,1,1,0,1,MAESTRO EN DESARROLLO Y DEFENSA NACIONAL,1,,,2021-03-14 14:20:15
1,134939,131277,1,2009,UNIVERSIDAD ALAS PERUANAS S.A.,1,1,0,1,MAESTRO EN ADMINISTRACION Y GESTION PUBLICA,1,,,2021-03-14 14:20:15
1,134260,130697,1,,UNIVERSIDAD DE SAN MARTIN DE PORRES,2,0,0,0,MAESTRIA EN GESTION PUBLICA,1,,,2021-03-14 14:20:15
1,134270,130707,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134388,130952,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134275,130862,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134278,130788,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134316,130726,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137145,133447,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134317,131742,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134262,130703,1,2018,UNIVERSIDAD COMPLUTENSE DE MADRID,1,1,0,1,DIRECCION  EN FUNDRAISING PUBLICO Y PRIVADO PARA ONL,1,,EL MASTER PROPIO  SE REALIZO EN ESPAÑA DEBIDO A ELLO NO ESTA INSCRITO EN SUNEDU,2021-03-14 14:20:15
1,134318,130727,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134319,130728,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135261,131596,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134385,130785,1,2019,UNIVERSIDAD CESAR VALLEJO,1,1,0,1,MAESTRO EN GESTION PUBLICA,1,,,2021-03-14 14:20:15
1,136356,132643,1,2018,UNIVERSIDAD DE LOS ANDES,1,1,0,1,MAGÍSTER EN GERENCIA AMBIENTAL,1,,,2021-03-14 14:20:15
1,134504,130899,1,,ASOCIACIÓN UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA,1,1,2,0,MAESTRIA EN DERECHO ADMINISTRATIVO Y GESTION PUBLICA,1,,,2021-03-14 14:20:15
1,134387,130787,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134459,130853,1,,UNIVERSIDAD SAN MARTIN DE PORRES,1,1,0,2,FALTA EL GRADO DE LA MAESTRIA EN TRIBUTACION FISCAL Y EMPRESARIAL,1,,ASIMISMO ESTOY CURSANDO EL ULTIMO CICLO DEL DOCTORADO EN GOBIERNO Y POLITICA PUBLICA EN EL  INSTITUTO DE GOBIERNO Y DE GESTION PUBLICA  DE LA UNIVERSIDAD  SAN MARTIN DE PORRES,2021-03-14 14:20:15
1,134440,130840,1,,UNIVERSIDAD FEDERICO VILLAREAL,1,1,0,2,GERENCIA EN PROYECTOS DE INGENIERIA,1,,,2021-03-14 14:20:15
1,134323,130733,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134445,130841,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134430,130837,1,,FEDERICO VILLARREAL,2,0,0,0,NO CONLCUIDO,1,,MAESTRÍA EN DERECHO NO CONCLUIDO,2021-03-14 14:20:15
1,134326,130736,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134362,130786,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134437,130838,1,,UNIDAD DE POST GRADO DE LA UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,2,0,0,0,FALTA SUSTENTAR TITULO,1,,,2021-03-14 14:20:15
1,134458,130852,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135011,131381,1,,UNIVERSIDAD NESTOR CACERES VELASQUEZ,1,2,0,0,MESTRIA EN GERENCIA DE GOBIERNOS LOCALES Y REGIONALES,1,,ESTUDIOS CONCLUIDOS DE MAESTRIA EN GERENCIA DE GOBIERNOS LOCALES Y REGIONALES TITULO PENDIENTE,2021-03-14 14:20:15
1,135068,131409,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135229,131533,1,2019,UNIVERSIDAD CIENTÍFICA DEL SUR S.A.C.,1,1,0,1,MAESTRO EN ESTOMATOLOGIA,1,,,2021-03-14 14:20:15
1,135263,131618,1,,UNIVERSIDAD CATOLICA DE SANTA MARIA,1,1,0,2,MAESTRO EN SALUD OCUPACIONAL Y MEDIO AMBIENTE,1,,,2021-03-14 14:20:15
1,135117,131454,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135160,131490,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136470,132760,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136056,132352,1,2006,UNIVERSIDAD PERUANA CAYETANO HEREDIA,1,1,0,1,MAGISTER EN MEDICINA,1,,GRADO DE DOCTOR EN TRAMITE ESTUDIO EN LA UNIVERSIDAD FEDERICO VILLAREAL,2021-03-14 14:20:15
1,136070,132361,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136083,132928,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136089,132377,1,2018,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,1,1,0,1,MAESTRA EN EDUCACIÓN CON MENCIÓN EN DOCENCIA Y GESTIÓN EDUCATIVA,1,,,2021-03-14 14:20:15
1,134334,130740,1,2003,UNIVERSIDAD DE PIURA,1,1,0,1,MASTER EN DIRECCION Y GESTION EMPRESARIAL,1,,,2021-03-14 14:20:15
1,133950,130420,1,,UNIVERSIDAD CESAR VALLEJO,2,0,0,0,MAESTRIA EN GESTIÓN PÚBLICA,1,,EN CURSO ACTUALMENTE,2021-03-14 14:20:15
1,134729,131125,1,,UNIVERSIDAD CESAR VALLEJO,2,0,0,0,MAESTRIA EN GESTION PUBLICA,1,,,2021-03-14 14:20:15
1,134963,131298,1,2002,UNIVERSIDAD FEDERAL DE RÍO DE JANEIRO,1,1,1,0,"DIPLOMA DE DOCTOR EN ENFERMERÍA - MENCIÓN ""LA ENFERMERÍA EN EL CONTEXTO SOCIAL BRASILEÑO""",1,,FECHA DE RESOLUCIÓN DE RECONOCIMIENTO 13-03-2003,2021-03-14 14:20:15
1,134920,131281,1,,UNIVERSIDAD NACIONAL DE INGENIERIA,1,1,0,2,MAESTRIA EN PROYECTOS DE INVERSION,1,,,2021-03-14 14:20:15
1,134701,131091,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134700,131087,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133973,130435,1,2019,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,1,1,0,1,MAESTRA EN CIENCIAS: ADMINISTRACIÓN Y GERENCIA EN ORGANIZACIONES DE SALUD,1,,,2021-03-14 14:20:15
1,134788,131173,1,2016,UNIVERSIDAD NACIONAL DE TUMBES,1,1,0,1,DOCTOR EN CIENCIAS AMBIENTALES,1,,,2021-03-14 14:20:15
1,134897,132419,1,,UNIVERSIDAD CESAR VALLEJO,1,1,0,2,MAESTRIA EN ADMINISTRACIÓN DE LA EDUCACIÓN,1,,DIPLOMA DE ESTUDIOS CONCLUIDOS EN MAESTRIA EN ADMINISTRACIÓN DE LA EDUCACIÓN,2021-03-14 14:20:15
1,134898,132450,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134899,132452,1,,UNIVERSIDAD RICARDO PALMA,2,0,0,0,ADMINISTRACIÒN DE NEGOCIOS,1,,MAESTRIA EN PROCESO - TERCER CICLO DE MBA,2021-03-14 14:20:15
1,135437,131735,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135397,131711,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135563,131859,1,,UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA,1,1,0,2,AÚN NO OBTENIDO,1,,MAESTRIA EN CIENCIAS AGRÍCOLAS - MENCIÓN: CULTIVOS TROPICALES,2021-03-14 14:20:15
1,135600,132930,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136510,132808,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134203,130644,1,2017,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,1,1,0,1,MAGÍSTER EN ADMINISTRACIÓN ESTRATÉGICA DE EMPRESAS,1,,,2021-03-14 14:20:15
1,134096,130554,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134243,131037,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134645,131039,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133984,130456,1,,UNIVERSIDAD NACIONAL JORGE BASADRE GROHAMANN,1,1,0,2,MAESTRIA EN GESTION EMPRESARIAL,1,,,2021-03-14 14:20:15
1,133938,130408,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134019,130481,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134805,131188,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134935,131271,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135254,131559,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135275,131580,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135285,131591,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135042,131384,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136260,132756,1,2010,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,1,1,0,1,MAESTRIA EN GERENCIA SOCIAL,1,,SE CUENTA CON CONSTANCIA DE USTIDOS DE LA MAESTRIA,2021-03-14 14:20:15
1,135080,131420,1,,UNIVERSIDAD NACIONAL DE PIURA,1,1,0,2,INGENIERIA AMBIENTAL Y SEGURIDAD INDUSTRIAL,1,,EGRESADO DE LA MAESTRIA DEL AÑO 2014 ADJUNTO CARTA DE EGRESADO,2021-03-14 14:20:15
1,136559,133013,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136560,133036,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135107,131442,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137367,133654,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136130,132420,1,2017,UNIVERSIDAD DE SAN MARTÍN DE PORRES,1,1,0,1,MAESTRA EN GERENCIA DE SERVICIOS DE SALUD,1,,,2021-03-14 14:20:15
1,137379,133666,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137347,133630,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137406,133879,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135137,131473,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137751,134046,1,2009,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,1,1,1,0,DOCTOR EN FILOSOFIA,1,,,2021-03-14 14:20:15
1,136918,133232,1,,UNIVERSIDAD MAYOR DE SAN MARCOS,1,1,0,2,EGRESADA EN MAESTRÍA Y EGRESADA EN DOCTORADO,1,,SE CULMINO LOS ESTUDIOS DE MAESTRIA EN LA ESPECIALIDAD EN DERECHO MENCIÓN EN CIENCIAS PENALES Y EN EL DOCTORADO SE CULMINO LOS ESTUDIOS DE DOCTORADO CON MENCIÓN EN DERECHO Y CIENCIAS POLÍTICAS,2021-03-14 14:20:15
1,136828,133113,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137387,133673,1,,UNIVERSIDAD SAN MARTIN DE PORRES,2,0,0,0,MAESTRIA EN EDUCACION CON MENSION E-LEARNING,1,,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL: MAESTRIA EN ADMINISTRACION Y GERENCIA SOCIAL,2021-03-14 14:20:15
1,137780,134130,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,2,0,0,0,MAESTRIA EN DERECHO PROCESAL,1,,ACTUALMENTE EN EL ÚLTIMO CICLO  DEL POST GRADO EN DERECHO PROCESAL 2020-2,2021-03-14 14:20:15
1,137763,134059,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137405,133684,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137449,133728,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137480,133775,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137844,134149,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136912,133225,1,,UNIVERSIDAD SAN MARTÍN DE PORRES,2,0,0,0,NO CONCLUIDO,1,,,2021-03-14 14:20:15
1,137285,133574,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137302,133584,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137504,133796,1,,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA,2,0,0,0,DERECHO ADMINISTRATIVO Y GESTION PUBLICA,1,,ACTUALMENTE CONTINUANDO ESTUDIOS DESDE AGOSTO 2020,2021-03-14 14:20:15
1,137412,133687,1,2017,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,1,1,0,1,MAESTRO EN BIOLOGÍA APLICADA,1,,,2021-03-14 14:20:15
1,136859,133152,1,2019,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,1,1,0,1,MAGISTER EN INGENIERIA METALURGICA CON MENCION EN METALURGIA EXTRACTIVA,1,,,2021-03-14 14:20:15
1,137463,133745,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137420,133697,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137761,134054,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137764,134063,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136812,133097,1,,UNIVERSIDAD PRIVADA TELESUP,2,0,0,0,CONCLUIDO EL PRIMER CICLO DE MAESTRÍA EN GESTIÓN PÚBLICA,1,,,2021-03-14 14:20:15
1,137439,133718,1,2006,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL,1,1,1,0,DOCTORADO EN CONTABILIDAD,1,,MAESTRIA EN GESTION DE ALTA DIRECCION AÑO 2004,2021-03-14 14:20:15
1,136192,132483,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137424,133704,1,1997,UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON,1,1,0,1,LICENCIATURA,1,,,2021-03-14 14:20:15
1,137456,133735,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137509,133795,1,2005,UNIVERSIDAD DE SAN MARTÍN DE PORRES,1,1,1,0,DOCTOR EN EDUCACION,1,,,2021-03-14 14:20:15
1,136588,132865,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136617,132886,1,2017,UNIVERSITY OF LONDON,1,1,0,1,"GRADO DE MAESTRÍA EN CIENCIAS, CON MENCIÓN EN ECONOMÍA",1,,,2021-03-14 14:20:15
1,136664,132951,1,,UNE ENRIQUE GUZMAN Y VALLE,1,1,0,2,MAESTRÍA EN CIENCIAS DE LA EDUCACIÓN CON MENCIÓN EN GESTIÓN EDUCACIONAL,1,,CONSTANCIA DE EGRESADO N° 062-07-EPG-UNE,2021-03-14 14:20:15
1,136656,132947,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136658,132936,1,,UNIVERSIDAD SAN MARTIN DE PORRES - INSTITUTO DE GOBIERNO Y GESTIÓN PÚBLICA,1,1,0,2,MAESTRIA EN GESTION PÚBLICA,1,,,2021-03-14 14:20:15
1,136669,132973,1,,ESCUELA DE POSGRADO DE LA UNIVERSIDAD INCA GARCILASO DE LA VEGA,1,1,0,2,MESTRIA EN DERECHO CIVIL Y COMERCIAL,1,,,2021-03-14 14:20:15
1,136693,132980,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136707,132992,1,,CENTRO DE ALTOS ESTUDIOS NACIONALES,1,1,0,2,ADMINISTRACION Y GESTIÓN PUBLICA,1,,EGRESADO EN EL AÑO 2014,2021-03-14 14:20:15
1,136716,133004,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136741,133032,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136696,132976,1,2004,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,1,1,1,0,DOCTOR EN EDUCACION,1,,,2021-03-14 14:20:15
1,136845,133138,1,,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERÚ,2,0,0,0,MAESTRIA EN DERECHO PENAL,1,,,2021-03-14 14:20:15
1,136846,133133,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136704,132986,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,1,2,0,0,MAESTRIA EN DERECHO CON MENCION EN DERECHO DEL TRABAJO Y SEGURIDAD SOCIAL,1,,,2021-03-14 14:20:15
1,136710,132995,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136721,133006,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137514,133800,1,2007,UNIVERSIDAD CATÓLICA DE SANTA MARÍA,1,1,1,0,DOCTOR EN EDUCACION,1,,,2021-03-14 14:20:15
1,136737,133018,1,2016,UNIVERSIDAD DE ALICANTE,1,1,1,0,TÍTULO DE DOCTOR EN DERECHO,1,,,2021-03-14 14:20:15
1,136748,133029,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136754,133037,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136763,133046,1,,UNIVERSIDAD DE SAN MARTIN DE PORRES,2,0,0,0,MAESTRIA EN MARKETING TURISTICO Y HOTELERO,1,,,2021-03-14 14:20:15
1,136791,133076,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137062,133362,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136830,133118,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136803,133092,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136839,133129,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136836,133126,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136823,133121,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136759,133043,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136911,133220,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136411,132694,1,2017,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA,1,1,1,0,DOCTOR EN CIENCIAS EMPRESARIALES,1,,,2021-03-14 14:20:15
1,136457,132751,1,,UNIVERSIDAD SAN LUIS GONZAGA,2,0,0,0,ENFERMERA ESPECIALISTA EN UCI NEONATAL,1,,,2021-03-14 14:20:15
1,136413,132704,1,,SAN LUIS GONZAGA DE ICA,1,1,0,2,GESTION EMPRESARIAL,1,,,2021-03-14 14:20:15
1,137111,133413,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136815,133109,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136861,133156,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136866,133163,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134746,131160,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134369,130823,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134717,131113,1,,UNI.NACIONAL DE SAN AGUSTIN DE AREQUIPA,2,0,0,2,MAGISTER EN FINANZAS Y ADM.DE NEGOCIOS,1,,,2021-03-14 14:20:15
1,136964,133270,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134783,131171,1,,UNI. NACIONAL FEDERICO VILLAREAL,1,1,2,0,DIPLOMADO,1,,SOY DIPLOMADO EN LA MAESTRIA Y EL DOCTORADO EN GESTION ECONOMIA EMPRESARIA Y ADMINISTRACION RESPECTIVAMENTE,2021-03-14 14:20:15
1,134434,130827,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135752,132047,1,2008,CAMPUS BIOMEDICO DI ROMA,1,1,0,1,MAGISTER COORDINAMENTO ENFERMERÍA,1,,,2021-03-14 14:20:15
1,136739,133023,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136728,133021,1,,MONTCLAIR STATE UNIVERSITY,1,1,2,0,PARALEGAL CERTIFICATE,1,,REALIZADOS EN LOS ESTADOS UNIDOS,2021-03-14 14:20:15
1,137394,133671,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134712,131221,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134854,131286,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134925,131264,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134997,131356,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135004,131341,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135120,131453,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134942,131278,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134934,131268,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133798,130277,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134930,131378,1,,UNIVERSIDAD ANDINA CUSCO,2,0,2,0,MAESTRIA EN DERECHO,1,,,2021-03-14 14:20:15
1,136957,133267,1,2015,UNIVERSIDAD SAN MARTIN DE PORRES,1,1,0,1,MAG. DERECHO CIVIL Y COMERCIAL,1,,,2021-03-14 14:20:15
1,136973,133280,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136982,133287,1,2014,UNIVERSIDAD NACIONAL DE TRUJILLO,1,1,0,1,MAESTRIA EN CIENCIAS ECONÓMICAS,1,,,2021-03-14 14:20:15
1,136792,133075,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136985,133298,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137000,133304,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137003,133310,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137011,133319,1,2017,UNIVERSIDAD PARTICULAR ANTENOR ORREGO,1,1,0,1,MAESTRIA EN DERECHO,1,,,2021-03-14 14:20:15
